
---------- Begin Simulation Statistics ----------
final_tick                                 7477430000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 108935                       # Simulator instruction rate (inst/s)
host_mem_usage                                 664048                       # Number of bytes of host memory used
host_op_rate                                   137722                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   140.05                       # Real time elapsed on the host
host_tick_rate                               53392508                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                    15255958                       # Number of instructions simulated
sim_ops                                      19287511                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.007477                       # Number of seconds simulated
sim_ticks                                  7477430000                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  84550141                       # number of cc regfile reads
system.cpu.cc_regfile_writes                 10624220                       # number of cc regfile writes
system.cpu.committedInsts                    15255958                       # Number of Instructions Simulated
system.cpu.committedOps                      19287511                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.980264                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.980264                       # CPI: Total CPI of All Threads
system.cpu.idleCycles                           49274                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts               397275                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                  4496540                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.567443                       # Inst execution rate
system.cpu.iew.exec_refs                      8207668                       # number of memory reference insts executed
system.cpu.iew.exec_stores                    2901278                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                 1027946                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts               5924820                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts              62886                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts            174527                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts              3136548                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts            27057431                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts               5306390                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts            431762                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts              23440899                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                  48473                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents               1236693                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                 264624                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles               1297080                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents            350                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect       179049                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect         218226                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                  23235302                       # num instructions consuming a value
system.cpu.iew.wb_count                      22948213                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.543290                       # average fanout of values written-back
system.cpu.iew.wb_producers                  12623516                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.534499                       # insts written-back per cycle
system.cpu.iew.wb_sent                       23059756                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                 24391459                       # number of integer regfile reads
system.cpu.int_regfile_writes                13807815                       # number of integer regfile writes
system.cpu.ipc                               1.020134                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.020134                       # IPC: Total IPC of All Threads
system.cpu.iq.FU_type_0::SimdSha1Hash               0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha1Hash2              0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash             0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdSha256Hash2            0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma2              0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdShaSigma3              0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::SimdPredAlu                0      0.00%     64.85% # Type of FU issued
system.cpu.iq.FU_type_0::MemRead              5462632     22.88%     87.74% # Type of FU issued
system.cpu.iq.FU_type_0::MemWrite             2927977     12.26%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemRead               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::FloatMemWrite              0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::IprAccess                  0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::InstPrefetch               0      0.00%    100.00% # Type of FU issued
system.cpu.iq.FU_type_0::total               23872661                       # Type of FU issued
system.cpu.iq.fp_alu_accesses                       0                       # Number of floating point alu accesses
system.cpu.iq.fp_inst_queue_reads                   0                       # Number of floating instruction queue reads
system.cpu.iq.fp_inst_queue_wakeup_accesses            0                       # Number of floating instruction queue wakeup accesses
system.cpu.iq.fp_inst_queue_writes                  0                       # Number of floating instruction queue writes
system.cpu.iq.fu_busy_cnt                      397814                       # FU busy when requested
system.cpu.iq.fu_busy_rate                   0.016664                       # FU busy rate (busy events/executed inst)
system.cpu.iq.fu_full::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IntAlu                  122836     30.88%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::IntMult                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::IntDiv                       0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatAdd                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCmp                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatCvt                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMult                    0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMultAcc                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatDiv                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMisc                    0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatSqrt                    0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAdd                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAddAcc                   0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAlu                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCmp                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdCvt                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMisc                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMult                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdMultAcc                  0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShift                    0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShiftAcc                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdDiv                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSqrt                     0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAdd                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatAlu                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCmp                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatCvt                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatDiv                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMisc                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMult                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatMultAcc             0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatSqrt                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAdd                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceAlu                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdReduceCmp                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceAdd            0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdFloatReduceCmp            0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAes                      0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdAesMix                   0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash                 0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha1Hash2                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash               0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdSha256Hash2              0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma2                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     30.88% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead                 119378     30.01%     60.89% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite                155600     39.11%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses               24270457                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads           63217554                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses     22948213                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes          34827698                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                   26954518                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                  23872661                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded              102913                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined         7769919                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            168831                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved          12837                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     17441541                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples      14905587                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         1.601591                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        2.029140                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0             7155266     48.00%     48.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1             1877645     12.60%     60.60% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2             1713626     11.50%     72.10% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3             1189560      7.98%     80.08% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4             1366035      9.16%     89.24% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5              681521      4.57%     93.81% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6              496042      3.33%     97.14% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7              256049      1.72%     98.86% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8              169843      1.14%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total        14905587                       # Number of insts issued each cycle
system.cpu.iq.rate                           1.596314                       # Inst issue rate
system.cpu.iq.vec_alu_accesses                      0                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads                  0                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses            0                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes                 0                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            322295                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores           430719                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads              5924820                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores             3136548                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads                54593290                       # number of misc regfile reads
system.cpu.misc_regfile_writes                 160105                       # number of misc regfile writes
system.cpu.numCycles                         14954861                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.timesIdled                             486                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads                       16                       # number of vector regfile reads
system.cpu.workload.numSyscalls                 10023                       # Number of system calls
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests            0                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests         22295                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests           86                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests       117572                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests       236594                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops              0                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                 6909181                       # Number of BP lookups
system.cpu.branchPred.condPredicted           5010731                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect            254701                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups              2903467                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                 2899569                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.865747                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                  836773                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect              60088                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups          470684                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits             463888                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses             6796                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted         6007                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts         7768965                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls           90076                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts            254353                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples     13770825                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     1.400607                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     2.317552                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0         7988039     58.01%     58.01% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1         1805485     13.11%     71.12% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2         1287775      9.35%     80.47% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3          629009      4.57%     85.04% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4          550987      4.00%     89.04% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5          231941      1.68%     90.72% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6          227015      1.65%     92.37% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7          110886      0.81%     93.18% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8          939688      6.82%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total     13770825                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted             15255958                       # Number of instructions committed
system.cpu.commit.opsCommitted               19287511                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                     6888069                       # Number of memory references committed
system.cpu.commit.loads                       4099688                       # Number of loads committed
system.cpu.commit.amos                              0                       # Number of atomic instructions committed
system.cpu.commit.membars                       40027                       # Number of memory barriers committed
system.cpu.commit.branches                    3824648                       # Number of branches committed
system.cpu.commit.vector                            0                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                    16615058                       # Number of committed integer instructions.
system.cpu.commit.functionCalls                475580                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass            0      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu     12374998     64.16%     64.16% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult        24444      0.13%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     64.29% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     64.29% # Class of committed instruction
